ID,delinquent,Sdelinquent,term,gender,age,FICO
7274,No,0,60 months,Male,>25,300-500
7275,No,0,60 months,Male,>25,300-500
7276,No,0,60 months,Male,>25,300-500
7277,No,0,60 months,Male,>25,300-500
7278,No,0,60 months,Male,>25,300-500
7279,No,0,60 months,Male,>25,300-500
7280,No,0,60 months,Male,>25,300-500
7281,No,0,60 months,Male,>25,300-500
7282,No,0,60 months,Male,>25,300-500
7283,No,0,60 months,Male,>25,300-500
7284,No,0,60 months,Male,>25,300-500
7285,No,0,60 months,Male,>25,300-500
7286,No,0,60 months,Male,>25,300-500
7287,No,0,60 months,Male,>25,300-500
7288,No,0,60 months,Male,>25,300-500
7289,No,0,60 months,Male,>25,300-500
7290,No,0,60 months,Male,>25,300-500
7291,No,0,60 months,Male,>25,300-500
7292,No,0,60 months,Male,>25,300-500
7293,No,0,60 months,Male,>25,300-500
7294,No,0,60 months,Male,>25,300-500
7295,No,0,60 months,Male,>25,300-500
7296,No,0,60 months,Male,>25,300-500
7297,No,0,60 months,Male,>25,300-500
7298,No,0,60 months,Male,>25,300-500
7299,No,0,60 months,Male,>25,300-500
7300,No,0,60 months,Male,>25,300-500
7301,No,0,60 months,Male,>25,300-500
7302,No,0,60 months,Male,>25,300-500
7303,No,0,60 months,Male,>25,300-500
7304,No,0,60 months,Male,>25,300-500
7305,No,0,60 months,Male,>25,300-500
7306,No,0,60 months,Male,>25,300-500
7307,No,0,60 months,Male,>25,300-500
7308,No,0,60 months,Male,>25,300-500
7309,No,0,60 months,Male,>25,300-500
7310,No,0,60 months,Male,>25,300-500
7311,No,0,60 months,Male,>25,300-500
7312,No,0,60 months,Male,>25,300-500
7313,No,0,60 months,Male,>25,300-500
7314,No,0,60 months,Male,>25,300-500
7315,No,0,60 months,Male,>25,300-500
7316,No,0,60 months,Male,>25,300-500
7317,No,0,60 months,Male,>25,300-500
7318,No,0,60 months,Male,>25,300-500
7319,No,0,60 months,Male,>25,300-500
7320,No,0,60 months,Male,>25,300-500
7321,No,0,60 months,Male,>25,300-500
7322,No,0,36 months,Female,20-25,>500
7323,No,0,36 months,Female,20-25,>500
7324,No,0,36 months,Female,20-25,>500
7325,No,0,36 months,Female,20-25,>500
7326,No,0,36 months,Female,20-25,>500
7327,No,0,36 months,Female,20-25,>500
7328,No,0,36 months,Female,20-25,>500
7329,No,0,36 months,Female,20-25,>500
7330,No,0,36 months,Female,20-25,>500
7331,No,0,36 months,Female,20-25,>500
7332,No,0,36 months,Female,20-25,>500
7333,No,0,36 months,Female,20-25,>500
7334,No,0,36 months,Female,20-25,>500
7335,No,0,36 months,Female,20-25,>500
7336,No,0,36 months,Female,20-25,>500
7337,No,0,36 months,Female,20-25,>500
7338,No,0,36 months,Female,20-25,>500
7339,No,0,36 months,Female,20-25,>500
7340,No,0,36 months,Female,20-25,>500
7341,No,0,36 months,Female,20-25,>500
7342,No,0,36 months,Female,20-25,>500
7343,No,0,36 months,Female,20-25,>500
7344,No,0,36 months,Female,20-25,>500
7345,No,0,36 months,Female,20-25,>500
7346,No,0,36 months,Female,20-25,>500
7347,No,0,36 months,Female,20-25,>500
7348,No,0,36 months,Female,20-25,>500
7349,No,0,36 months,Female,20-25,>500
7350,No,0,36 months,Female,20-25,>500
7351,No,0,36 months,Female,20-25,>500
7352,No,0,36 months,Female,20-25,>500
7353,No,0,36 months,Female,20-25,>500
7354,No,0,36 months,Female,20-25,>500
7355,No,0,36 months,Female,20-25,>500
7356,No,0,36 months,Female,20-25,>500
7357,No,0,36 months,Female,20-25,>500
7358,No,0,36 months,Female,20-25,>500
7359,No,0,36 months,Female,20-25,>500
7360,No,0,36 months,Female,20-25,>500
7361,No,0,36 months,Female,20-25,>500
7362,No,0,36 months,Female,20-25,>500
7363,No,0,36 months,Female,20-25,>500
7364,No,0,36 months,Female,20-25,>500
7365,No,0,36 months,Female,20-25,>500
7366,No,0,36 months,Female,20-25,>500
7367,No,0,36 months,Female,20-25,>500
7368,No,0,36 months,Female,20-25,>500
7369,No,0,36 months,Female,20-25,>500
7370,No,0,36 months,Female,20-25,>500
7371,No,0,36 months,Female,20-25,>500
7372,No,0,36 months,Female,20-25,>500
7373,No,0,36 months,Female,20-25,>500
7374,No,0,36 months,Female,20-25,>500
7375,No,0,36 months,Female,20-25,>500
7376,No,0,36 months,Female,20-25,>500
7377,No,0,36 months,Female,20-25,>500
7378,No,0,36 months,Female,20-25,>500
7379,No,0,36 months,Female,20-25,>500
7380,No,0,36 months,Female,20-25,>500
7381,No,0,36 months,Female,20-25,>500
7382,No,0,36 months,Female,20-25,>500
7383,No,0,36 months,Female,20-25,>500
7384,No,0,36 months,Female,20-25,>500
7385,No,0,36 months,Female,20-25,>500
7386,No,0,36 months,Female,20-25,>500
7387,No,0,36 months,Female,20-25,>500
7388,No,0,36 months,Female,20-25,>500
7389,No,0,36 months,Female,20-25,>500
7390,No,0,36 months,Female,20-25,>500
7391,No,0,36 months,Female,20-25,>500
7392,No,0,36 months,Female,20-25,>500
7393,No,0,36 months,Female,20-25,>500
7394,No,0,36 months,Female,20-25,>500
7395,No,0,36 months,Female,20-25,>500
7396,No,0,36 months,Female,20-25,>500
7397,No,0,36 months,Female,20-25,>500
7398,No,0,36 months,Female,20-25,>500
7399,No,0,36 months,Female,20-25,>500
7400,No,0,36 months,Female,20-25,>500
7401,No,0,36 months,Female,20-25,>500
7402,No,0,36 months,Female,20-25,>500
7403,No,0,36 months,Female,20-25,>500
7404,No,0,36 months,Female,20-25,>500
7405,No,0,36 months,Female,20-25,>500
7406,No,0,36 months,Female,20-25,>500
7407,No,0,36 months,Female,20-25,>500
7408,No,0,36 months,Female,20-25,>500
7409,No,0,36 months,Female,20-25,>500
7410,No,0,36 months,Female,20-25,>500
7411,No,0,36 months,Female,20-25,>500
7412,No,0,36 months,Female,20-25,>500
7413,No,0,36 months,Female,20-25,>500
7414,No,0,36 months,Female,20-25,>500
7415,No,0,36 months,Female,20-25,>500
7416,No,0,36 months,Female,20-25,>500
7417,No,0,36 months,Female,20-25,>500
7418,No,0,36 months,Female,20-25,>500
7419,No,0,36 months,Female,20-25,>500
7420,No,0,36 months,Female,20-25,>500
7421,No,0,36 months,Female,20-25,>500
7422,No,0,36 months,Female,20-25,>500
7423,No,0,36 months,Female,20-25,>500
7424,No,0,36 months,Female,20-25,>500
7425,No,0,36 months,Female,20-25,>500
7426,No,0,36 months,Female,20-25,>500
7427,No,0,36 months,Female,20-25,>500
7428,No,0,36 months,Female,20-25,>500
7429,No,0,36 months,Female,20-25,>500
7430,No,0,36 months,Female,20-25,>500
7431,No,0,36 months,Female,20-25,>500
7432,No,0,36 months,Female,20-25,>500
7433,No,0,36 months,Female,20-25,>500
7434,No,0,36 months,Female,20-25,>500
7435,No,0,36 months,Female,20-25,>500
7436,No,0,36 months,Female,20-25,>500
7437,No,0,36 months,Female,20-25,>500
7438,No,0,36 months,Female,20-25,>500
7439,No,0,36 months,Female,20-25,>500
7440,No,0,36 months,Female,20-25,>500
7441,No,0,36 months,Female,20-25,>500
7442,No,0,36 months,Female,20-25,>500
7443,No,0,36 months,Female,20-25,>500
7444,No,0,36 months,Female,20-25,>500
7445,No,0,36 months,Female,20-25,>500
7446,No,0,36 months,Female,20-25,>500
7447,No,0,36 months,Female,20-25,>500
7448,No,0,36 months,Female,20-25,>500
7449,No,0,36 months,Female,20-25,>500
7450,No,0,36 months,Female,20-25,>500
7451,No,0,36 months,Female,20-25,>500
7452,No,0,36 months,Female,20-25,>500
7453,No,0,36 months,Female,20-25,>500
7454,No,0,36 months,Female,20-25,>500
7455,No,0,36 months,Female,20-25,>500
7456,No,0,36 months,Female,20-25,>500
7457,No,0,36 months,Female,20-25,>500
7458,No,0,36 months,Female,20-25,>500
7459,No,0,36 months,Female,20-25,>500
7460,No,0,36 months,Female,20-25,>500
7461,No,0,36 months,Female,20-25,>500
7462,No,0,36 months,Female,20-25,>500
7463,No,0,36 months,Female,20-25,>500
7464,No,0,36 months,Female,20-25,>500
7465,No,0,36 months,Female,20-25,>500
7466,No,0,36 months,Female,20-25,>500
7467,No,0,36 months,Female,20-25,>500
7468,No,0,36 months,Female,20-25,>500
7469,No,0,36 months,Female,20-25,>500
7470,No,0,36 months,Female,20-25,>500
7471,No,0,36 months,Female,20-25,>500
7472,No,0,36 months,Female,20-25,>500
7473,No,0,36 months,Female,20-25,>500
7474,No,0,36 months,Female,20-25,>500
7475,No,0,36 months,Female,20-25,>500
7476,No,0,36 months,Female,20-25,>500
7477,No,0,36 months,Female,20-25,>500
7478,No,0,36 months,Female,20-25,>500
7479,No,0,36 months,Female,20-25,>500
7480,No,0,36 months,Female,20-25,>500
7481,No,0,36 months,Female,20-25,>500
7482,No,0,36 months,Female,20-25,>500
7483,No,0,36 months,Female,20-25,>500
7484,No,0,36 months,Female,20-25,>500
7485,No,0,36 months,Female,20-25,>500
7486,No,0,36 months,Female,20-25,>500
7487,No,0,36 months,Female,20-25,>500
7488,No,0,36 months,Female,20-25,>500
7489,No,0,36 months,Female,20-25,>500
7490,No,0,36 months,Female,20-25,>500
7491,No,0,36 months,Female,20-25,>500
7492,No,0,36 months,Female,20-25,>500
7493,No,0,36 months,Female,20-25,>500
7494,No,0,36 months,Female,20-25,>500
7495,No,0,36 months,Female,20-25,>500
7496,No,0,36 months,Female,20-25,>500
7497,No,0,36 months,Female,20-25,>500
7498,No,0,36 months,Female,20-25,>500
7499,No,0,36 months,Female,20-25,>500
7500,No,0,36 months,Female,20-25,>500
7501,No,0,36 months,Female,20-25,>500
7502,No,0,36 months,Female,20-25,>500
7503,No,0,36 months,Female,20-25,>500
7504,No,0,36 months,Female,20-25,>500
7505,No,0,36 months,Female,20-25,>500
7506,No,0,36 months,Female,20-25,>500
7507,No,0,36 months,Female,20-25,>500
7508,No,0,36 months,Female,20-25,>500
7509,No,0,36 months,Female,20-25,>500
7510,No,0,36 months,Female,20-25,>500
7511,No,0,36 months,Female,20-25,>500
7512,No,0,36 months,Female,20-25,>500
7513,No,0,36 months,Female,20-25,>500
7514,No,0,36 months,Female,20-25,>500
7515,No,0,36 months,Female,20-25,>500
7516,No,0,36 months,Female,20-25,>500
7517,No,0,36 months,Female,20-25,>500
7518,No,0,36 months,Female,20-25,>500
7519,No,0,36 months,Female,20-25,>500
7520,No,0,36 months,Female,20-25,>500
7521,No,0,36 months,Female,20-25,>500
7522,No,0,36 months,Female,20-25,>500
7523,No,0,36 months,Female,20-25,>500
7524,No,0,36 months,Female,20-25,>500
7525,No,0,36 months,Female,20-25,>500
7526,No,0,36 months,Female,20-25,>500
7527,No,0,36 months,Female,20-25,>500
7528,No,0,36 months,Female,20-25,>500
7529,No,0,36 months,Female,20-25,>500
7530,No,0,36 months,Female,20-25,>500
7531,No,0,36 months,Female,20-25,>500
7532,No,0,36 months,Female,20-25,>500
7533,No,0,36 months,Female,20-25,>500
7534,No,0,36 months,Female,20-25,>500
7535,No,0,36 months,Female,20-25,>500
7536,No,0,36 months,Female,20-25,>500
7537,No,0,36 months,Female,20-25,>500
7538,No,0,36 months,Female,20-25,>500
7539,No,0,36 months,Female,20-25,>500
7540,No,0,36 months,Female,20-25,>500
7541,No,0,36 months,Female,20-25,>500
7542,No,0,36 months,Female,20-25,>500
7543,No,0,36 months,Female,20-25,>500
7544,No,0,36 months,Female,20-25,>500
7545,No,0,36 months,Female,20-25,>500
7546,No,0,36 months,Female,20-25,>500
7547,No,0,36 months,Female,20-25,>500
7548,No,0,36 months,Female,20-25,>500
7549,No,0,36 months,Female,20-25,>500
7550,No,0,36 months,Female,20-25,>500
7551,No,0,36 months,Female,20-25,>500
7552,No,0,36 months,Female,20-25,>500
7553,No,0,36 months,Female,20-25,>500
7554,No,0,36 months,Female,20-25,>500
7555,No,0,36 months,Female,20-25,>500
7556,No,0,36 months,Female,20-25,>500
7557,No,0,36 months,Female,20-25,>500
7558,No,0,36 months,Female,20-25,>500
7559,No,0,36 months,Female,20-25,>500
7560,No,0,36 months,Female,20-25,>500
7561,No,0,36 months,Female,20-25,>500
7562,No,0,36 months,Female,20-25,>500
7563,No,0,36 months,Female,20-25,>500
7564,No,0,36 months,Female,20-25,>500
7565,No,0,36 months,Female,20-25,>500
7566,No,0,36 months,Female,20-25,>500
7567,No,0,36 months,Female,20-25,>500
7568,No,0,36 months,Female,20-25,>500
7569,No,0,36 months,Female,20-25,>500
7570,No,0,36 months,Female,20-25,>500
7571,No,0,36 months,Female,20-25,>500
7572,No,0,36 months,Female,20-25,>500
7573,No,0,36 months,Female,20-25,>500
7574,No,0,36 months,Female,20-25,>500
7575,No,0,36 months,Female,20-25,>500
7576,No,0,36 months,Female,20-25,>500
7577,No,0,36 months,Female,20-25,>500
7578,No,0,36 months,Female,20-25,>500
7579,No,0,36 months,Female,20-25,>500
7580,No,0,36 months,Female,20-25,>500
7581,No,0,36 months,Female,20-25,>500
7582,No,0,36 months,Female,20-25,>500
7583,No,0,36 months,Female,20-25,>500
7584,No,0,36 months,Female,20-25,>500
7585,No,0,36 months,Female,20-25,>500
7586,No,0,36 months,Female,20-25,>500
7587,No,0,36 months,Female,20-25,>500
7588,No,0,36 months,Female,20-25,>500
7589,No,0,36 months,Female,20-25,>500
7590,No,0,36 months,Female,20-25,>500
7591,No,0,36 months,Female,20-25,>500
7592,No,0,36 months,Female,20-25,>500
7593,No,0,36 months,Female,20-25,>500
7594,No,0,36 months,Female,20-25,>500
7595,No,0,36 months,Female,20-25,>500
7596,No,0,36 months,Female,20-25,>500
7597,No,0,36 months,Female,20-25,>500
7598,No,0,36 months,Female,20-25,>500
7599,No,0,36 months,Female,20-25,>500
7600,No,0,36 months,Female,20-25,>500
7601,No,0,36 months,Female,20-25,>500
7602,No,0,36 months,Female,20-25,>500
7603,No,0,36 months,Female,20-25,>500
7604,No,0,36 months,Female,20-25,>500
7605,No,0,36 months,Female,20-25,>500
7606,No,0,36 months,Female,20-25,>500
7607,No,0,36 months,Female,20-25,>500
7608,No,0,36 months,Female,20-25,>500
7609,No,0,36 months,Female,20-25,>500
7610,No,0,36 months,Female,20-25,>500
7611,No,0,36 months,Female,20-25,>500
7612,No,0,36 months,Female,20-25,>500
7613,No,0,36 months,Female,20-25,>500
7614,No,0,36 months,Female,20-25,>500
7615,No,0,36 months,Female,20-25,>500
7616,No,0,36 months,Female,20-25,>500
7617,No,0,36 months,Female,20-25,>500
7618,No,0,36 months,Female,20-25,>500
7619,No,0,36 months,Female,20-25,>500
7620,No,0,36 months,Female,20-25,>500
7621,No,0,36 months,Female,20-25,>500
7622,No,0,36 months,Female,20-25,>500
7623,No,0,36 months,Female,20-25,>500
7624,No,0,36 months,Female,20-25,>500
7625,No,0,36 months,Female,20-25,>500
7626,No,0,36 months,Female,20-25,>500
7627,No,0,36 months,Female,20-25,>500
7628,No,0,36 months,Female,20-25,>500
7629,No,0,36 months,Female,20-25,>500
7630,No,0,36 months,Female,20-25,>500
7631,No,0,36 months,Female,20-25,>500
7632,No,0,36 months,Female,20-25,>500
7633,No,0,36 months,Female,20-25,>500
7634,No,0,36 months,Female,20-25,>500
7635,No,0,36 months,Female,20-25,>500
7636,No,0,36 months,Female,20-25,>500
7637,No,0,36 months,Female,20-25,>500
7638,No,0,36 months,Female,20-25,>500
7639,No,0,36 months,Female,20-25,>500
7640,No,0,36 months,Female,20-25,>500
7641,No,0,36 months,Female,20-25,>500
7642,No,0,36 months,Female,20-25,>500
7643,No,0,36 months,Female,20-25,>500
7644,No,0,36 months,Female,20-25,>500
7645,No,0,36 months,Female,20-25,>500
7646,No,0,36 months,Female,20-25,>500
7647,No,0,36 months,Female,20-25,>500
7648,No,0,36 months,Female,20-25,>500
7649,No,0,36 months,Female,20-25,>500
7650,No,0,36 months,Female,20-25,>500
7651,No,0,36 months,Female,20-25,>500
7652,No,0,36 months,Female,20-25,>500
7653,No,0,36 months,Female,20-25,>500
7654,No,0,36 months,Female,20-25,>500
7655,No,0,36 months,Female,20-25,>500
7656,No,0,36 months,Female,20-25,>500
7657,No,0,36 months,Female,20-25,>500
7658,No,0,36 months,Female,20-25,>500
7659,No,0,36 months,Female,20-25,>500
7660,No,0,36 months,Female,20-25,>500
7661,No,0,36 months,Female,20-25,>500
7662,No,0,36 months,Female,20-25,>500
7663,No,0,36 months,Female,20-25,>500
7664,No,0,36 months,Female,20-25,>500
7665,No,0,36 months,Female,20-25,>500
7666,No,0,36 months,Female,20-25,>500
7667,No,0,36 months,Female,20-25,>500
7668,No,0,36 months,Female,20-25,>500
7669,No,0,36 months,Female,>25,>500
7670,No,0,36 months,Female,20-25,>500
7671,No,0,36 months,Female,20-25,>500
7672,No,0,36 months,Female,>25,>500
7673,No,0,36 months,Female,20-25,>500
7674,No,0,36 months,Female,>25,>500
7675,No,0,36 months,Female,20-25,>500
7676,No,0,36 months,Female,20-25,>500
7677,No,0,36 months,Female,>25,>500
7678,No,0,36 months,Female,20-25,>500
7679,No,0,36 months,Female,20-25,>500
7680,No,0,36 months,Female,20-25,>500
7681,No,0,36 months,Female,20-25,>500
7682,No,0,36 months,Female,20-25,>500
7683,No,0,36 months,Female,>25,>500
7684,No,0,36 months,Female,20-25,>500
7685,No,0,36 months,Female,20-25,>500
7686,No,0,36 months,Female,20-25,>500
7687,No,0,36 months,Female,20-25,>500
7688,No,0,36 months,Female,20-25,>500
7689,No,0,36 months,Female,20-25,>500
7690,No,0,36 months,Female,20-25,>500
7691,No,0,36 months,Female,20-25,>500
7692,No,0,36 months,Female,20-25,>500
7693,No,0,36 months,Female,20-25,>500
7694,No,0,36 months,Female,20-25,>500
7695,No,0,36 months,Female,20-25,>500
7696,No,0,36 months,Female,20-25,>500
7697,No,0,36 months,Female,20-25,>500
7698,No,0,36 months,Female,20-25,>500
7699,No,0,36 months,Female,20-25,>500
7700,No,0,36 months,Female,20-25,>500
7701,No,0,36 months,Female,20-25,>500
7702,No,0,36 months,Female,20-25,>500
7703,No,0,36 months,Female,20-25,>500
7704,No,0,36 months,Female,20-25,>500
7705,No,0,36 months,Female,>25,>500
7706,No,0,36 months,Female,20-25,>500
7707,No,0,36 months,Female,20-25,>500
7708,No,0,36 months,Female,20-25,>500
7709,No,0,36 months,Female,20-25,>500
7710,No,0,36 months,Female,20-25,>500
7711,No,0,36 months,Female,20-25,>500
7712,No,0,36 months,Female,20-25,>500
7713,No,0,36 months,Female,20-25,>500
7714,No,0,36 months,Female,>25,>500
7715,No,0,36 months,Female,20-25,>500
7716,No,0,36 months,Female,>25,>500
7717,No,0,36 months,Female,20-25,>500
7718,No,0,36 months,Female,20-25,>500
7719,No,0,36 months,Female,20-25,>500
7720,No,0,36 months,Female,20-25,>500
7721,No,0,36 months,Female,20-25,>500
7722,No,0,36 months,Female,20-25,>500
7723,No,0,36 months,Female,20-25,>500
7724,No,0,36 months,Female,>25,>500
7725,No,0,36 months,Female,20-25,>500
7726,No,0,36 months,Female,20-25,>500
7727,No,0,36 months,Female,>25,>500
7728,No,0,36 months,Female,20-25,>500
7729,No,0,36 months,Female,20-25,>500
7730,No,0,36 months,Female,20-25,>500
7731,No,0,36 months,Female,>25,>500
7732,No,0,36 months,Female,20-25,>500
7733,No,0,36 months,Female,>25,>500
7734,No,0,36 months,Female,>25,>500
7735,No,0,36 months,Female,>25,>500
7736,No,0,36 months,Female,20-25,>500
7737,No,0,36 months,Female,20-25,>500
7738,No,0,36 months,Female,20-25,>500
7739,No,0,36 months,Female,>25,>500
7740,No,0,36 months,Female,>25,>500
7741,No,0,36 months,Female,20-25,>500
7742,No,0,36 months,Female,20-25,>500
7743,No,0,36 months,Female,>25,>500
7744,No,0,36 months,Female,>25,>500
7745,No,0,36 months,Female,>25,>500
7746,No,0,36 months,Female,20-25,>500
7747,No,0,36 months,Female,20-25,>500
7748,No,0,36 months,Female,20-25,>500
7749,No,0,36 months,Female,20-25,>500
7750,No,0,36 months,Female,20-25,>500
7751,No,0,36 months,Female,>25,>500
7752,No,0,36 months,Female,20-25,>500
7753,No,0,36 months,Female,20-25,>500
7754,No,0,36 months,Female,20-25,>500
7755,No,0,36 months,Female,20-25,>500
7756,No,0,36 months,Female,20-25,>500
7757,No,0,36 months,Female,20-25,>500
7758,No,0,36 months,Female,20-25,>500
7759,No,0,36 months,Female,20-25,>500
7760,No,0,36 months,Female,20-25,>500
7761,No,0,36 months,Female,20-25,>500
7762,No,0,36 months,Female,20-25,>500
7763,No,0,36 months,Female,20-25,>500
7764,No,0,36 months,Female,20-25,>500
7765,No,0,36 months,Female,20-25,>500
7766,No,0,36 months,Female,>25,>500
7767,No,0,36 months,Female,20-25,>500
7768,No,0,36 months,Female,20-25,>500
7769,No,0,36 months,Female,>25,>500
7770,No,0,36 months,Female,>25,>500
7771,No,0,36 months,Female,>25,>500
7772,No,0,36 months,Female,20-25,>500
7773,No,0,36 months,Female,20-25,>500
7774,No,0,36 months,Female,20-25,>500
7775,No,0,36 months,Female,>25,>500
7776,No,0,36 months,Female,20-25,>500
7777,No,0,36 months,Female,>25,>500
7778,No,0,36 months,Female,20-25,>500
7779,No,0,36 months,Female,20-25,>500
7780,No,0,36 months,Female,20-25,>500
7781,No,0,36 months,Female,20-25,>500
7782,No,0,36 months,Female,20-25,>500
7783,No,0,36 months,Female,20-25,>500
7784,No,0,36 months,Female,>25,>500
7785,No,0,36 months,Female,20-25,>500
7786,No,0,36 months,Female,20-25,>500
7787,No,0,36 months,Female,20-25,>500
7788,No,0,36 months,Female,20-25,>500
7789,No,0,36 months,Female,>25,>500
7790,No,0,36 months,Female,20-25,>500
7791,No,0,36 months,Female,20-25,>500
7792,No,0,36 months,Female,>25,>500
7793,No,0,36 months,Female,20-25,>500
7794,No,0,36 months,Female,20-25,>500
7795,No,0,36 months,Female,20-25,>500
7796,No,0,36 months,Female,20-25,>500
7797,No,0,36 months,Female,20-25,>500
